"ID","NAME","TYPE","ADDRESS","LATITUDE","LONGITUDE"
"10370528","LA FAMIGILIA PIZZA","Restaurant","1555 O'CONNOR DR","43.71494","-79.30514"
"9008497","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071"
"9053861","LA FORCHETTA","Restaurant","613 COLLEGE ST","43.65498","-79.41459"
"10193788","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429"
"10543295","LA Fitness","Food Take Out","33 WILLIAM KITCHEN RD","43.77466","-79.28146"
"10459044","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749"
"10632664","LA GUANAQUITA","Restaurant","1621 WILSON AVE","43.71996","-79.51214"
"10616161","LA IDA FOODS","Bakery","32 GOODMARK PL, Unit-13-14","43.75449","-79.61527"
"10573400","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177"
"10550565","LA LIGA","Restaurant","1107 FINCH AVE W","43.7671","-79.47288"
"10545036","LA LIMONADA","Food Take Out","706 COLLEGE ST","43.65554","-79.41825"
"10601088","LA LUCE RISTORANTE","Restaurant","4377 STEELES AVE W","43.77316","-79.53151"
"10631532","LA MAQUETTE","Serving Kitchen","111 KING ST E","43.64992","-79.37389"
"9008515","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098"
"10588217","LA MONA'S","Restaurant","1210 KING ST W","43.63894","-79.42786"
"10690679","LA MORENA","Food Take Out","1175A ST CLAIR AVE W","43.67764","-79.44342"
"10693814","LA NUIT SHANGHAI","Restaurant","26 ALEXANDER ST","43.66345","-79.38263"
"10669346","LA PAELLA","Restaurant","1146 QUEEN ST E","43.66254","-79.33431"
"10373355","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087"
"10598538","LA PALMA","Restaurant","849 DUNDAS ST W","43.65154","-79.40978"
"10336062","LA PALOMA BAR GELATERIA","Food Processing Plant","1357 ST CLAIR AVE W","43.67593","-79.45088"
"10427163","LA PALOMA ITALIAN GELATERIA & CAFE","Food Court Vendor","3401 DUFFERIN ST, Unit-FC01","43.72608","-79.45147"
"9044516","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899"
"10333486","LA PASTRY","Restaurant","449 MCNICOLL AVE","43.80336","-79.34109"
"10554840","LA PAZ BATCHOY","Food Take Out","360 WILSON AVE","43.7368","-79.43853"
"10424586","LA PETITE ECOLE","Child Care - Food Preparation","130 KENNEDY AVE","43.65084","-79.47569"
"10399927","LA PREP","Restaurant","125 QUEENS QUAY E","43.64379","-79.36939"
"10686924","LA PREP","Restaurant","3 CONCORDE GT","43.72915","-79.32862"
"10683786","LA PREP","Restaurant","901 KING ST W, Unit-102","43.6421","-79.41142"
"10665196","LA PREP","Food Court Vendor","5150 YONGE ST, Bldg-G17","43.7689","-79.41303"
"10665190","LA PREP","Restaurant","2863 ELLESMERE RD, Unit-214C","43.78112","-79.20599"
"10663623","LA PREP","Restaurant","160 BLOOR ST E","43.67163","-79.38305"
"10654349","LA PREP","Food Court Vendor","76 GRENVILLE ST","43.66152","-79.38738"
"10653688","LA PREP","Restaurant","10 CARLSON CRT","43.69014","-79.58602"
"10575145","LA PREP","Cafeteria - Public Access","2235 SHEPPARD AVE E","43.77273","-79.32786"
"10522117","LA PREP","Restaurant","1 QUEEN ST E","43.65241","-79.37894"
"10495292","LA PREP","Food Take Out","77 KING ST W","43.64804","-79.3822"
"10443994","LA PREP","Restaurant","20 ADELAIDE ST E","43.65069","-79.37773"
"10404251","LA PREP","Restaurant","4700 KEELE ST, Unit-7","43.77342","-79.50234"
"9391509","LA PREP (DAILY FRESH)","Restaurant","79 WELLINGTON ST W","43.64708","-79.38105"
"10586841","LA PREP DAILY FRESH","Restaurant","18 YORK ST","43.64326","-79.38224"
"10266004","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673"
"10514712","LA REV","Restaurant","2848 DUNDAS ST W","43.66551","-79.46426"
"9008529","LA RISATA RESTAURANT","Restaurant","2777 STEELES AVE W, Unit-14-15","43.7817","-79.49057"
"9008532","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505"
"9008533","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398"
"10594722","LA ROSSINI RESTAURANT","Restaurant","1988 AVENUE RD","43.73536","-79.4203"
"10258621","LA SALUMERIA","Food Store (Convenience/Variety)","2021 YONGE ST","43.70135","-79.39696"
"10358238","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444"
"10687814","LA SANI GRILL EXPRESS","Food Take Out","2883 LAWRENCE AVE E","43.75385","-79.25307"
"10382602","LA SOCIETE","Restaurant","131 BLOOR ST W","43.66876","-79.3924"
"10370477","LA STELLA","Restaurant","2725 JANE ST, Unit-1","43.74091","-79.51299"
"10486198","LA TAZZA CAFE","Restaurant","2200 YONGE ST, 204","43.70604","-79.39855"
"10633790","LA TIENDA","Food Store (Convenience/Variety)","1165 ST CLAIR AVE W, UNIT-1","43.67781","-79.44266"
"10553462","LA TORTILLERIA","Food Processing Plant","817 KIPLING AVE","43.6319","-79.53069"
"10695232","LA TORTILLERIA","Restaurant","817 KIPLING AVE","43.6319","-79.53069"
"10625597","LA TORTILLERIA","Ice Cream / Yogurt Vendors","198 AUGUSTA AVE","43.6544","-79.40196"
"10586950","LA TORTILLERIA","Restaurant","1009 DUFFERIN ST","43.6596","-79.4351"
"10537577","LA TRAVIATA","Restaurant","852 WILSON AVE","43.73069","-79.46778"
"9008553","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988"
"10677137","LA VECCHIA RISTORANTE","Restaurant","90 MARINE PARADE DR","43.62571","-79.47741"
"10341089","LA VERANDA OSTERIA","Restaurant","946 ROYAL YORK RD","43.64769","-79.51183"
"10575934","LA'S","Restaurant","121 RICHMOND ST W","43.65052","-79.38452"
"9053322","LABDARA LITHUANIAN NURSING HOME","Nursing Home / Home for the Aged","5 RESURRECTION RD","43.6439","-79.53087"
"10616056","LABORA","Restaurant","433 KING ST W","43.6452","-79.39542"
"10655360","LABOTHERY","Food Take Out","120 ADELAIDE ST W","43.64903","-79.3838"
"10385891","LABYRINTH","Cocktail Bar / Beverage Room","298 BRUNSWICK AVE","43.66611","-79.40683"
"10379625","LAC VIEN PHO & CAFE","Restaurant","141 CARTWRIGHT AVE","43.72126","-79.46872"
"10617921","LADUREE","Bake Shop","3401 DUFFERIN ST, Unit-246","43.72608","-79.45147"
"10694181","LADUREE","Food Take Out","130 KING ST W, Unit-15","43.64805","-79.38345"
"9008565","LADY BUG DAY CARE","Child Care - Catered","400 BURNHAMTHORPE RD","43.6467","-79.55628"
"10655855","LADY MARMALADE","Restaurant","265 BROADVIEW AVE","43.6632","-79.35138"
"9008567","LADY YORK FOODS","Supermarket","2939 DUFFERIN ST","43.70958","-79.45303"
"10693309","LAFLAF/GENERAL XO","Food Caterer","265 DAVENPORT RD","43.67429","-79.39822"
"10308527","LAHORE CHAT & PAAN HOUSE","Restaurant","1344 GERRARD ST E","43.67189","-79.32464"
"10364417","LAHORE GRILL & FAST FOOD","Food Take Out","1274 GERRARD ST E","43.67116","-79.32786"
"10688404","LAHORE KABAB HOUSE","Food Take Out","3867 LAWRENCE AVE E","43.76308","-79.20912"
"9049786","LAHORE PAAN CENTRE","Food Take Out","1435 GERRARD ST E","43.67204","-79.32201"
"10463201","LAHORE TIKKA HOUSE","Restaurant","1365 GERRARD ST E","43.67149","-79.32456"
"10266543","LAHORI TASTE & BURGER HOUSE","Restaurant","1346 GERRARD ST E","43.67208","-79.32466"
"10620995","LAHUNA POKE STOP","Food Take Out","161 BAY ST","43.64648","-79.379"
"10466106","LAI WAH HEEN RESTAURANT","Restaurant","108 CHESTNUT ST","43.65469","-79.38608"
"9008576","LAIRD CONVENIENCE","Food Store (Convenience/Variety)","868 EGLINTON AVE E","43.7137","-79.36523"
"10658129","LAISSEZ  FAIRE","Restaurant","589 KING ST W, Flr-2","43.64427","-79.40035"
"10691146","LAIT NIGHT","Food Take Out","81 HURON ST","43.65386","-79.39608"
"10686096","LAKE HOUSE","Restaurant","909 LAKE SHORE BLVD W","43.62933","-79.41512"
"10686094","LAKE HOUSE PREP KITCHEN","Restaurant","909 LAKE SHORE BLVD W","43.62933","-79.41512"
"10582327","LAKE INEZ","Restaurant","1471 GERRARD ST E","43.67235","-79.32069"
"10507431","LAKE SHORE GRILL","Food Take Out","100 PRINCES BLVD","43.63501","-79.41119"
"9008581","LAKESHORE COLLEGIATE INSTITUTE","Secondary School Food Services","350 KIPLING AVE","43.60157","-79.51916"
"9008582","LAKESHORE COMMUNITY CHILD CARE","Child Care - Food Preparation","101 SEVENTH ST","43.59972","-79.50399"
"10633172","LAKESHORE CONVENIENCE","Food Store (Convenience/Variety)","2539 LAKE SHORE BLVD W, Bldg-1","43.60997","-79.48886"
"10430795","LAKESHORE GRILL","Restaurant","400 KIPLING AVE","43.60419","-79.51979"
"10697864","LAKESHORE GRILL","Food Take Out","100 PRINCES BLVD","43.63501","-79.41119"
"9008588","LAKESHORE LODGE","Nursing Home / Home for the Aged","3197 LAKE SHORE BLVD W","43.59743","-79.51972"
"9008589","LAKESHORE LODGE","Serving Kitchen","3197 LAKE SHORE BLVD W","43.59743","-79.51972"
"10325006","LAKESHORE REXALL DRUG STORE","Food Store (Convenience/Variety)","3701 LAKE SHORE BLVD W","43.593","-79.53843"
"10208094","LAKESHORE SUPER SUBMARINE","Restaurant","2939 LAKE SHORE BLVD W","43.6005","-79.50546"
"10283030","LAKESHORE VILLAGE FRUIT","Food Store (Convenience/Variety)","2856 LAKE SHORE BLVD W","43.60158","-79.50258"
"9403423","LAKESIDE LONG TERM CARE CENTRE","Institutional Food Services","150 DUNN AVE","43.63582","-79.43298"
"10427416","LAKEVIEW CONVENIENCE","Food Store (Convenience/Variety)","410 QUEENS QUAY W","43.63821","-79.39136"
"10498574","LAKEVIEW FOOD MART","Food Store (Convenience/Variety)","3829 LAKE SHORE BLVD W","43.5919","-79.54308"
"9008603","LAKEVIEW LIFECARE CENTRE","Boarding / Lodging Home - Kitchen","46 THE QUEENSWAY","43.63944","-79.45133"
"9008606","LAKEVIEW RESTAURANT","Restaurant","1402 KINGSTON RD","43.6871","-79.27231"
"10608925","LAL'S KITTCHEN","Cafeteria - Private Access","130 WESTMORE DR, Unit-13","43.73597","-79.60225"
"10530344","LALE BAKERY CAFFE","Bakery","3665 LAKE SHORE BLVD W","43.59334","-79.53735"
"10280531","LALIBELA CUISINE","Restaurant","869 BLOOR ST W, Unit-A","43.66207","-79.42483"
"10696740","LALIBELA CUISINE","Restaurant","1216 DANFORTH AVE","43.68177","-79.33173"
"10632055","LALIBELA LOUNGE","Restaurant","869 BLOOR ST W","43.66207","-79.42483"
"10656478","LALITAS PLACE","Restaurant","15 LAPSLEY RD, Unit-15","43.79553","-79.22663"
"10365461","LAMANNA'S BAKERY","Restaurant","6758 KINGSTON RD","43.79858","-79.14808"
"10512257","LAMBERTON P.S. (RAINBOW END BEFORE & AFTER CARE)","Child Care - Catered","33 LAMBERTON BLVD","43.75366","-79.50283"
"10532235","LAMBERTTON P.S. (SNACK PROGRAM)","Child Care - Catered","33 LAMBERTON BLVD","43.75366","-79.50283"
"10548757","LAMBRETTA PIZZERIA","Restaurant","89 RONCESVALLES AVE","43.64171","-79.44713"
"10545156","LAMBTON DAILY MART","Food Store (Convenience/Variety)","102 LAMBTON AVE","43.6828","-79.49112"
"10286233","LAMBTON GROCERY","Food Store (Convenience/Variety)","150 LAMBTON AVE","43.68228","-79.49329"
"10651899","LAMBTON HOUSE","Banquet Facility","4066 OLD DUNDAS ST","43.66315","-79.50361"
"10267888","LAMBTON KINGSWAY BEFORE & AFTER SCHOOL PROGRAM","Child Care - Catered","525 PRINCE EDWARD DR N","43.65867","-79.50932"
"9008619","LAMBTON MINI MART","Food Store (Convenience/Variety)","4195 DUNDAS ST W","43.66012","-79.51114"
"10214960","LAMBTON PARK BEFORE & AFTER SCHOOL PROGRAM","Child Care - Catered","50 BERNICE CRES","43.66758","-79.49831"
"9031410","LAMBTON PARK CHILD CARE CENTRE","Student Nutrition Site","50 BERNICE CRES","43.66758","-79.49831"
"9061894","LAMBTON PARK CHILD CARE CENTRE","Child Care - Food Preparation","50 BERNICE CRES","43.66758","-79.49831"
"10695730","LAMPPOST CAFE","Restaurant","3377 BAYVIEW AVE","43.79715","-79.39208"
"10676750","LAMTON CONVENIENCE","Food Store (Convenience/Variety)","113 LAMBTON AVE, Bldg-0","43.68269","-79.49002"
"10563334","LAN RESTAURANT","Restaurant","755 QUEEN ST E","43.65917","-79.34794"
"10603807","LAN SUSHI","Food Take Out","1500 ROYAL YORK RD","43.69163","-79.53185"
"10407279","LANDMARK RESTAURANT","Restaurant","1839 EGLINTON AVE W","43.69543","-79.45042"
"10420908","LANDMARK SEAFOOD CUISINE","Restaurant","3601 VICTORIA PARK AVE, Unit-101-05","43.80366","-79.33569"
"10639512","LANSING CHILD CARE CENTRE","Child Care - Catered","49 BOGERT AVE","43.76002","-79.41312"
"10478038","LANSING CO-OPERATIVE NURSERY SCHOOL","Child Care - Catered","80 CHURCH AVE","43.77494","-79.40977"
"9059641","LANSING RESIDENCE","Retirement Homes(Licensed)","10 SENLAC RD","43.75946","-79.42341"
"10411632","LANTIC","Food Depot","198 NEW TORONTO ST","43.60775","-79.50437"
"10676164","LAO ZAO CHINESE BURGER","Food Take Out","15 NORTHTOWN WAY, Unit-23","43.77522","-79.41335"
"10433831","LARA'S RESTAURANT","Restaurant","155 CONSUMERS RD, Unit-106","43.77322","-79.33271"
"10691500","LAROCHELLE CONFECTIONS INC.","Food Processing Plant","209 WICKSTEED AVE, Unit-32","43.71256","-79.34989"
"10692712","LARRY THE LIQUIDATOR","Food Store (Convenience/Variety)","1925 VICTORIA PARK AVE","43.74867","-79.31139"
"9008650","LAS AMERICAS CAFE","Restaurant","2260 KEELE ST","43.70215","-79.4769"
"10345997","LAS BRISAS DEL MAR","Restaurant","24 RIVALDA RD","43.73637","-79.53511"
"10594924","LAS CALENAS","Food Take Out","2965 ISLINGTON AVE","43.75817","-79.56982"
"9030548","LAS FRONTERAS","Restaurant","2300 FINCH AVE W, Unit-63","43.75362","-79.54227"
"10574139","LASA BY LAMESA","Restaurant","634 ST CLAIR AVE W","43.68231","-79.42398"
"10694441","LASHGOD","Refreshment Stand (Stationary)","1310 DON MILLS RD, Unit-3J","43.74593","-79.3463"
"10687845","LATE NIGHT PIZZA BY ALY","Restaurant","561 MARKHAM RD","43.75839","-79.22452"
"9008656","LATIN AMERICA EMPORIUM","Food Take Out","243 AUGUSTA AVE","43.6548","-79.40212"
"10230318","LATIN FIESTA RESTAURANT","Restaurant","1002 ST CLAIR AVE W","43.67945","-79.43738"
"10478576","LATIN TASTE","Food Take Out","200 BALDWIN ST","43.65466","-79.40155"
"10702017","LATIN VIP","Restaurant","2863 KEELE ST","43.73272","-79.48307"
"10486031","LATIN WORLD","Restaurant","1229 BLOOR ST W","43.65866","-79.44082"
"10578307","LATIN WORLD","Restaurant","1028 ST CLAIR AVE W","43.67928","-79.43819"
"10403330","LAU SUN MOU TEA","Food Store (Convenience/Variety)","4400 SHEPPARD AVE E","43.78789","-79.26988"
"9008670","LAUDER MANOR","Boarding / Lodging Home - Kitchen","118 LAUDER AVE, Unit-9","43.6777","-79.43966"
"10623361","LAUNDRY & LATTES","Food Take Out","1152 DUFFERIN ST","43.66352","-79.43715"
"10398152","LAURA SECORD","Ice Cream / Yogurt Vendors","270 THE KINGSWAY","43.66271","-79.51955"
"10701875","LAURA SECORD","Ice Cream / Yogurt Vendors","2300 YONGE ST","43.70716","-79.39908"
"10577954","LAURA SECORD","Food Take Out","900 DUFFERIN ST","43.65602","-79.43523"
"10491714","LAURA SECORD","Food Court Vendor","300 BOROUGH DR","43.77629","-79.25802"
"10453560","LAURA SECORD","Food Take Out","60 EGLINTON SQ","43.72416","-79.30074"
"10446013","LAURA SECORD","Food Take Out","2901 BAYVIEW AVE, Unit-105","43.76923","-79.38837"
"10405628","LAURA SECORD","Ice Cream / Yogurt Vendors","250 THE EAST MALL","43.63279","-79.55468"
"10438417","LAURA SLACK CHOCOLATE ARTIST","Food Processing Plant","206 PARKHURST BLVD, Unit-107","43.71125","-79.36317"
"9008702","LAURI MEAT MARKET","Butcher Shop","1696 JANE ST","43.70339","-79.50424"
"10550328","LAVAZZA","Food Take Out","1235 WILSON AVE, Unit-11","43.72426","-79.48922"
"10695490","LAVAZZA COFFEE SHOP","Food Take Out","970 DIXON RD","43.68762","-79.60039"
"10567730","LAVELLE","Restaurant","621 KING ST W","43.64401","-79.40115"
"10649020","LAVINGTON BAKERY & DELICATESSEN","Bakery","5 LAVINGTON DR","43.69032","-79.56181"
"10620461","LAVINGTON MARKET & VARIETY","Food Store (Convenience/Variety)","5 LAVINGTON DR","43.69032","-79.56181"
"10449628","LAVINIA","Restaurant","2350 LAKE SHORE BLVD W","43.61638","-79.48823"
"10641015","LAVISH & SQUALOR","Food Store (Convenience/Variety)","253 QUEEN ST W","43.65016","-79.38884"
"10696903","LAVISH DOSES","Restaurant","135 QUEENS PLATE DR","43.71686","-79.59193"
"10666014","LAVRADOR BBQ","Food Take Out","2188 EGLINTON AVE W","43.69346","-79.46147"
"10589774","LAWAIA POKE BAR","Food Take Out","700 KING ST W","43.64391","-79.40318"
"10685698","LAWASH BAKERY","Bakery","5601 STEELES AVE W, Unit-7","43.76668","-79.56127"
"10389869","LAWRENCE HEIGHTS COMMUNITY CENTRE","Student Nutrition Site","5 REPLIN RD","43.718","-79.44236"
"9008710","LAWRENCE HEIGHTS COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","10 FLEMINGTON RD, Unit-2","43.72013","-79.44425"
"9008709","LAWRENCE HEIGHTS MIDDLE SCHOOL","Student Nutrition Site","50 HIGHLAND HILL","43.72084","-79.45108"
"10659448","LAWRENCE MART","Food Store (Convenience/Variety)","3731 LAWRENCE AVE E","43.76145","-79.21657"
"10665891","LAWRENCE MART CONVENIENCE","Food Store (Convenience/Variety)","3300 LAWRENCE AVE E","43.75808","-79.23594"
"10543308","LAWRENCE PARK C.I. CAFETERIA","Cafeteria - Private Access","125 CHATSWORTH DR","43.72223","-79.41044"
"10640859","LAWRENCE PARK RESTAURANT & BAR","Restaurant","2011 LAWRENCE AVE W","43.70006","-79.51048"
"10654221","LAWYERS & LATTES","Restaurant","511 EGLINTON AVE W","43.70333","-79.41358"
"10575921","LAYLOW BEER & BAR EATERY","Restaurant","1144 COLLEGE ST","43.65241","-79.43382"
"10303448","LAZARIDIS - HOT DOG CART #559 V27-2002356","Hot Dog Cart","443 UNIVERSITY AVE","43.65461","-79.38769"
"10671837","LAZEEZ SHAWARMA","Restaurant","62 OVERLEA BLVD, Unit-16","43.70779","-79.34348"
"10621076","LAZIZ CURRY KITCHEN","Restaurant","151 DUNDAS ST E","43.65669","-79.37528"
"10541622","LAZIZA MEDITERRANEAN CUISINE","Restaurant","950 BLOOR ST W","43.66158","-79.4284"
"10656683","LAZY BONES","Restaurant","64 SPADINA AVE","43.64491","-79.39517"
"10415595","LAZY DAISY'S CAFE","Restaurant","1515 GERRARD ST E","43.67268","-79.31944"
"10663331","LCBO STAFF CAFETERIA","Cafeteria - Private Access","55 LAKE SHORE BLVD E","43.6447","-79.37304"
"10390201","LDF FROZEN FOODS","Bakery","440 LIMESTONE CRES","43.78284","-79.48623"
"10437623","LE BARATIN","Restaurant","1600 DUNDAS ST W","43.64998","-79.43507"
"10695666","LE BEAU PATISSERIE","Restaurant","591 DUNDAS ST E","43.66051","-79.36051"
"10431986","LE CAFE","Restaurant","301 FRONT ST W","43.64372","-79.38844"
"10591512","LE CAFE","Restaurant","55 HALLCROWN PL","43.77009","-79.32298"
"10677028","LE CHANCEUX","Restaurant","526 YONGE ST","43.66374","-79.38431"
"10655135","LE DOLCI LTD","Bake Shop","2700 DUFFERIN ST, Bldg-13 - 14","43.70171","-79.45399"
"10382213","LE GOURMAND CAFE","Restaurant","152 SPADINA AVE","43.6481","-79.39624"
"10578884","LE GREEKA","Food Court Vendor","1000 GERRARD ST E","43.66943","-79.3393"
"9008733","LE MONTMARTE RESTAURANT","Restaurant","911 SHEPPARD AVE W","43.75122","-79.45744"
"10303325","LE PAPILLON ON FRONT","Restaurant","69 FRONT ST E","43.64861","-79.37334"
"9008737","LE PARADIS","Restaurant","166 BEDFORD RD","43.67507","-79.40011"
"9049782","LE PETIT CAPERON ROUGE","Child Care - Food Preparation","419 COXWELL AVE","43.67725","-79.32052"
"10315960","LE PETIT CHAPERON ROUGE","Child Care - Catered","80 QUEENSDALE AVE","43.68734","-79.33054"
"10509784","LE PETIT CHAPERON ROUGE","Child Care - Catered","343 JONES AVE","43.67257","-79.33662"
"10208976","LE PETIT CHAPERON ROUGE - GAINSBOROUGH","Child Care - Food Preparation","250 GAINSBOROUGH RD","43.67791","-79.31948"
"10209161","LE PETIT CHAPERON ROUGE - GARDERIE FRANCOPHONE","Child Care - Food Preparation","755 ROYAL YORK RD","43.63597","-79.50609"
"10474584","LE PETIT CHAPERON ROUGE DAYCARE","Child Care - Catered","59 CLEMENT RD","43.67948","-79.55954"
"9054079","LE PETIT DEJEUNER","Restaurant","191 KING ST E","43.65089","-79.36996"
"10502368","LE PLATO","Restaurant","785 DANFORTH AVE","43.67936","-79.34162"
"10268531","LE SELECT BISTRO","Restaurant","432 WELLINGTON ST W, Unit-1","43.64373","-79.39675"
"9008744","LE SPOT BILLIARDS","Restaurant","4531 SHEPPARD AVE E","43.78801","-79.26413"
"10655942","LE SWAN","Restaurant","892 QUEEN ST W","43.64507","-79.41486"
"10303833","LE THOBORS CAFE","Bakery","627 MOUNT PLEASANT RD","43.70459","-79.3883"
"10291445","LE'S SANDWICH","Food Take Out","1119 COLLEGE ST","43.65238","-79.43333"
"10592266","LEAF + BONE","Food Caterer","235 BROADVIEW AVE","43.66235","-79.35095"
"10359949","LEAH'S","Bakery","621 ST CLAIR AVE W","43.68186","-79.42352"
"10431767","LEAN SUPPLY SOLUTIONS","Food Depot","80 ORMONT DR","43.76744","-79.53706"
"10576702","LEARNING GARDEN CHILDCARE","Child Care - Food Preparation","69 SIX POINT RD","43.63592","-79.52404"
"10249082","LEARNING JUNGLE-BUTTONWOOD CAMPUS","Child Care - Food Preparation","100 ALLANHURST DR","43.68016","-79.51948"
"10190601","LEASIDE CHILDREN'S HOUSE","Child Care - Catered","839 MILLWOOD RD","43.70443","-79.36732"
"10481392","LEASIDE CURLING CLUB","Cafeteria - Private Access","1075 MILLWOOD RD","43.70146","-79.36028"
"10497817","LEASIDE DAY CARE - ST. ANSELM SITE","Child Care - Catered","182 BESSBOROUGH DR","43.7054","-79.3716"
"9412118","LEASIDE DAY NURSERY","Child Care - Food Preparation","206 LAIRD DR, Unit-100","43.7111","-79.3642"
"10531802","LEASIDE MART","Food Store (Convenience/Variety)","223 MCRAE DR","43.70862","-79.36503"
"9008760","LEASIDE MEMORIAL GARDENS","Banquet Facility","1073 MILLWOOD RD","43.70279","-79.36057"
"9008761","LEASIDE MEMORIAL GARDENS","Food Take Out","1073 MILLWOOD RD","43.70279","-79.36057"
"9002663","LEASIDE RETIREMENT RESIDENCE","Retirement Homes(Licensed)","10 WILLIAM MORGAN DR","43.70938","-79.34177"
"10361225","LEASIDE RETIREMENT RESIDENCE","Retirement Homes(Licensed)","14 WILLIAM MORGAN DR","43.70938","-79.34102"
"10353150","LEBANON EXPRESS","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004"
"10592415","LEBANON EXPRESS","Restaurant","1118 COLLEGE ST","43.65248","-79.43287"
"10568255","LEBANON EXPRESS","Food Take Out","327 RONCESVALLES AVE","43.64886","-79.4499"
"10430892","LEBANON EXPRESS","Restaurant","439 YONGE ST","43.66107","-79.38276"
"10607286","LECHON REPUBLIK","Restaurant","1 ROMAR CRES, Unit-2","43.70617","-79.44242"
"10302558","LEDBURY PARK CHILDCARE","Child Care - Catered","95 FALKIRK ST","43.7274","-79.42733"
"10501789","LEDBURY PARK ELEMENTARY & MIDDLE SCHOOL CAFETERIA","Elementary School Food Services","95 FALKIRK ST","43.7274","-79.42733"
"9414366","LEE","Restaurant","603 KING ST W","43.64432","-79.40064"
"10585665","LEE CHEN","Restaurant","214 KING ST W","43.64743","-79.38677"
"10640301","LEE CHEN ASIAN BISTRO","Restaurant","813 YONGE ST","43.67241","-79.3873"
"9008770","LEE CHUM PRODUCE LTD.","Food Depot","875 ISLINGTON AVE","43.62231","-79.51354"
"10458128","LEE WIGGINS CHILD CARE CENTRE","Child Care - Catered","4700 KEELE ST, Unit-201","43.77342","-79.50234"
"9008783","LEE'S PALACE","Restaurant","529 BLOOR ST W, Unit-2","43.66548","-79.40952"
"10625541","LEE'S PROVISIONS INC.","Food Processing Plant","3319 LAKE SHORE BLVD W","43.59626","-79.52458"
"9008776","LEE'S VARIETY","Food Store (Convenience/Variety)","1842 DUNDAS ST E","43.66853","-79.32044"
"10420960","LEE'S VARIETY","Food Store (Convenience/Variety)","1578 QUEEN ST W","43.63979","-79.4407"
"10366897","LEE'S VARIETY & TRADING","Food Store (Convenience/Variety)","407 MORTIMER AVE","43.68852","-79.33522"
"10586175","LEELA - INDIAN FOOD BAR","Restaurant","3108 DUNDAS ST W","43.66566","-79.47349"
"10322151","LEENAMJANG","Restaurant","4846 YONGE ST","43.76247","-79.41152"
"9007221","LEF - HUMEWOOD DAY CARE CENTRE","Child Care - Catered","15 CHERRYWOOD AVE","43.68664","-79.42802"
"9041958","LEF - J.R. WILCOX DAYCARE CENTRE","Child Care - Catered","231 AVA RD","43.69496","-79.43631"
"9008788","LEF FOOD SERVICE","Food Caterer","116 INDUSTRY ST","43.69351","-79.49274"
"10555737","LEF-CEDARVALE BEFORE AND AFTER SCHOOL PROGRAM","Child Care - Catered","145 AVA RD","43.69614","-79.43033"
"10636210","LEFT FIELD BREWERY","Brew Your Own Beer / Wine","36 WAGSTAFF DR","43.6738","-79.33052"
"10444142","LEGACY PHARMACY","Food Store (Convenience/Variety)","2035 SHEPPARD AVE E","43.77522","-79.33568"
"10665231","LEGEND LEE BBQ","Restaurant","4733 STEELES AVE E, Unit-1","43.82494","-79.30047"
"10676181","LEGEND OF SPICE","Restaurant","5441 YONGE ST, Flr-1","43.77704","-79.41449"
"10438079","LEGENDS SPORTS LOUNGE","Restaurant","774 DANFORTH AVE","43.67968","-79.34216"
"10370555","LEMON AND ALLSPICE","Cafeteria - Private Access","4 OVERLEA BLVD","43.70326","-79.35295"
"10660147","LEMONGRASS","Restaurant","1630 BAYVIEW AVE","43.7066","-79.37583"
"10230100","LEMONGRASS THAI RESTAURANT","Restaurant","847 ALBION RD","43.73442","-79.56003"
"10445600","LEMONIS CHARITO-HOT DOG CART #4294","Hot Dog Cart","300 BREMNER BLVD","43.64039","-79.38876"
"10702298","LEMURIA","Restaurant","2344 DANFORTH AVE","43.68737","-79.30671"
"9004699","LEN DUCKWORTH FISH & CHIPS","Restaurant","2638 DANFORTH AVE","43.68882","-79.29998"
"10574479","LENA RESTUARANTE","Restaurant","176 YONGE ST","43.65233","-79.37933"
"10668090","LENA'S ROTI & DOUBLES","Food Take Out","278 EDDYSTONE AVE, Unit-A//","43.74783","-79.52254"
"10701511","LENG KENG","Restaurant","3585 KEELE ST, Unit-9","43.75061","-79.48696"
"9008805","LENNIE'S WHOLESALE FOODS","Food Store (Convenience/Variety)","489 PARLIAMENT ST","43.66439","-79.368"
"10421805","LENNY'S FAMOUS LASAGNA SHOP","Food Take Out","4748 DUNDAS ST W","43.65277","-79.52568"
